지역,종류,날짜,수치
충청남도,오존,2020.11,0.0233125
충청남도,이산화질소,2020.11,0.016375
충청남도,일산화탄소,2020.11,0.50625
충청북도,미세먼지 PM10,2020.11,40.166666666666664
충청북도,미세먼지 PM2.5,2020.11,25.416666666666668
충청북도,아황산가스,2020.11,0.0030000000000000005
충청북도,오존,2020.11,0.0195
충청북도,이산화질소,2020.11,0.017166666666666667
충청북도,일산화탄소,2020.11,0.4916666666666667
강원도,미세먼지 PM10,2020.12,34.53333333333333
강원도,미세먼지 PM2.5,2020.12,23.0
강원도,아황산가스,2020.12,0.002736842105263158
강원도,오존,2020.12,0.022947368421052633
강원도,이산화질소,2020.12,0.014526315789473686
강원도,일산화탄소,2020.12,0.4947368421052632
경기도,미세먼지 PM10,2020.12,45.65625
경기도,미세먼지 PM2.5,2020.12,28.65625
경기도,아황산가스,2020.12,0.00384375
경기도,오존,2020.12,0.0148125
경기도,이산화질소,2020.12,0.02734375
경기도,일산화탄소,2020.12,0.571875
경상남도,미세먼지 PM10,2020.12,29.0
경상남도,미세먼지 PM2.5,2020.12,19.0
경상남도,아황산가스,2020.12,0.0032
경상남도,오존,2020.12,0.023588235294117646
경상남도,이산화질소,2020.12,0.017411764705882352
경상남도,일산화탄소,2020.12,0.45294117647058824
경상북도,미세먼지 PM10,2020.12,35.40909090909091
경상북도,미세먼지 PM2.5,2020.12,24.047619047619047
경상북도,아황산가스,2020.12,0.004260869565217392
경상북도,오존,2020.12,0.023434782608695654
경상북도,이산화질소,2020.12,0.014565217391304348
경상북도,일산화탄소,2020.12,0.5
광주광역시,미세먼지 PM10,2020.12,33.0
광주광역시,미세먼지 PM2.5,2020.12,24.0
광주광역시,아황산가스,2020.12,0.003
광주광역시,오존,2020.12,0.018
광주광역시,이산화질소,2020.12,0.022
광주광역시,일산화탄소,2020.12,0.5
대구광역시,미세먼지 PM10,2020.12,38.0
대구광역시,미세먼지 PM2.5,2020.12,24.0
대구광역시,아황산가스,2020.12,0.003
대구광역시,오존,2020.12,0.017
대구광역시,이산화질소,2020.12,0.024
대구광역시,일산화탄소,2020.12,0.5
대전광역시,미세먼지 PM10,2020.12,38.0
대전광역시,미세먼지 PM2.5,2020.12,20.0
대전광역시,아황산가스,2020.12,0.003
대전광역시,오존,2020.12,0.015
대전광역시,이산화질소,2020.12,0.027
대전광역시,일산화탄소,2020.12,0.5
부산광역시,미세먼지 PM10,2020.12,33.0
부산광역시,미세먼지 PM2.5,2020.12,21.0
부산광역시,아황산가스,2020.12,0.003
부산광역시,오존,2020.12,0.022
부산광역시,이산화질소,2020.12,0.02
부산광역시,일산화탄소,2020.12,0.4
서울특별시,미세먼지 PM10,2020.12,42.0
서울특별시,미세먼지 PM2.5,2020.12,27.0
서울특별시,아황산가스,2020.12,0.004
서울특별시,오존,2020.12,0.014
서울특별시,이산화질소,2020.12,0.032
서울특별시,일산화탄소,2020.12,0.6
세종특별자치시,미세먼지 PM10,2020.12,44.0
세종특별자치시,미세먼지 PM2.5,2020.12,28.0
세종특별자치시,아황산가스,2020.12,0.004
세종특별자치시,오존,2020.12,0.016
세종특별자치시,이산화질소,2020.12,0.025
세종특별자치시,일산화탄소,2020.12,0.6
울산광역시,미세먼지 PM10,2020.12,30.0
울산광역시,미세먼지 PM2.5,2020.12,19.0
울산광역시,아황산가스,2020.12,0.003
울산광역시,오존,2020.12,0.025
울산광역시,이산화질소,2020.12,0.023
울산광역시,일산화탄소,2020.12,0.5
인천광역시,미세먼지 PM10,2020.12,39.0
인천광역시,미세먼지 PM2.5,2020.12,24.0
인천광역시,아황산가스,2020.12,0.004
인천광역시,오존,2020.12,0.019
인천광역시,이산화질소,2020.12,0.027
인천광역시,일산화탄소,2020.12,0.6
전라남도,미세먼지 PM10,2020.12,29.217391304347824
전라남도,미세먼지 PM2.5,2020.12,17.91304347826087
전라남도,아황산가스,2020.12,0.0026956521739130435
전라남도,오존,2020.12,0.02373913043478261
전라남도,이산화질소,2020.12,0.012666666666666668
전라남도,일산화탄소,2020.12,0.4238095238095238
전라북도,미세먼지 PM10,2020.12,34.142857142857146
전라북도,미세먼지 PM2.5,2020.12,22.733333333333334
전라북도,아황산가스,2020.12,0.0029333333333333334
전라북도,오존,2020.12,0.021266666666666666
전라북도,이산화질소,2020.12,0.015666666666666666
전라북도,일산화탄소,2020.12,0.4266666666666667
제주특별자치도,미세먼지 PM10,2020.12,24.666666666666668
제주특별자치도,미세먼지 PM2.5,2020.12,14.0
제주특별자치도,아황산가스,2020.12,0.0013333333333333333
제주특별자치도,오존,2020.12,0.03466666666666667
제주특별자치도,이산화질소,2020.12,0.010666666666666666
제주특별자치도,일산화탄소,2020.12,0.3333333333333333
충청남도,미세먼지 PM10,2020.12,41.6875
충청남도,미세먼지 PM2.5,2020.12,27.1875
충청남도,아황산가스,2020.12,0.0041875
충청남도,오존,2020.12,0.02146666666666667
충청남도,이산화질소,2020.12,0.0175625
충청남도,일산화탄소,2020.12,0.50625
충청북도,미세먼지 PM10,2020.12,43.083333333333336
충청북도,미세먼지 PM2.5,2020.12,29.583333333333332
충청북도,아황산가스,2020.12,0.0033333333333333335
충청북도,오존,2020.12,0.016916666666666667
충청북도,이산화질소,2020.12,0.019818181818181818
충청북도,일산화탄소,2020.12,0.6
