범죄명,연도,기간,재범종류,범죄종류,재범발생횟수
손괴,2018,1개월이내,동종,폭력범죄,180
손괴,2018,3개월이내,동종,폭력범죄,318
손괴,2018,6개월이내,동종,폭력범죄,302
손괴,2018,1년이내,동종,폭력범죄,832
손괴,2018,2년이내,동종,폭력범죄,521
손괴,2018,3년이내,동종,폭력범죄,390
손괴,2018,3년초과,동종,폭력범죄,792
손괴,2018,1개월이내,이종,폭력범죄,292
손괴,2018,3개월이내,이종,폭력범죄,578
손괴,2018,6개월이내,이종,폭력범죄,802
손괴,2018,1년이내,이종,폭력범죄,2660
손괴,2018,2년이내,이종,폭력범죄,2249
손괴,2018,3년이내,이종,폭력범죄,2225
손괴,2018,3년초과,이종,폭력범죄,9492
직무유기,2018,1개월이내,동종,지능범죄,0
직무유기,2018,3개월이내,동종,지능범죄,0
직무유기,2018,6개월이내,동종,지능범죄,0
직무유기,2018,1년이내,동종,지능범죄,0
직무유기,2018,2년이내,동종,지능범죄,0
직무유기,2018,3년이내,동종,지능범죄,0
직무유기,2018,3년초과,동종,지능범죄,1
직무유기,2018,1개월이내,이종,지능범죄,0
직무유기,2018,3개월이내,이종,지능범죄,1
직무유기,2018,6개월이내,이종,지능범죄,0
직무유기,2018,1년이내,이종,지능범죄,5
직무유기,2018,2년이내,이종,지능범죄,0
직무유기,2018,3년이내,이종,지능범죄,0
직무유기,2018,3년초과,이종,지능범죄,13
직권남용,2018,1개월이내,동종,지능범죄,0
직권남용,2018,3개월이내,동종,지능범죄,0
직권남용,2018,6개월이내,동종,지능범죄,0
직권남용,2018,1년이내,동종,지능범죄,0
직권남용,2018,2년이내,동종,지능범죄,0
직권남용,2018,3년이내,동종,지능범죄,0
직권남용,2018,3년초과,동종,지능범죄,2
직권남용,2018,1개월이내,이종,지능범죄,0
직권남용,2018,3개월이내,이종,지능범죄,0
직권남용,2018,6개월이내,이종,지능범죄,3
직권남용,2018,1년이내,이종,지능범죄,1
직권남용,2018,2년이내,이종,지능범죄,1
직권남용,2018,3년이내,이종,지능범죄,2
직권남용,2018,3년초과,이종,지능범죄,47
증수뢰,2018,1개월이내,동종,지능범죄,0
증수뢰,2018,3개월이내,동종,지능범죄,1
증수뢰,2018,6개월이내,동종,지능범죄,1
증수뢰,2018,1년이내,동종,지능범죄,2
증수뢰,2018,2년이내,동종,지능범죄,1
증수뢰,2018,3년이내,동종,지능범죄,1
증수뢰,2018,3년초과,동종,지능범죄,8
증수뢰,2018,1개월이내,이종,지능범죄,2
증수뢰,2018,3개월이내,이종,지능범죄,2
증수뢰,2018,6개월이내,이종,지능범죄,6
증수뢰,2018,1년이내,이종,지능범죄,46
증수뢰,2018,2년이내,이종,지능범죄,31
증수뢰,2018,3년이내,이종,지능범죄,40
증수뢰,2018,3년초과,이종,지능범죄,277
통화,2018,1개월이내,동종,지능범죄,2
통화,2018,3개월이내,동종,지능범죄,1
통화,2018,6개월이내,동종,지능범죄,1
통화,2018,1년이내,동종,지능범죄,1
통화,2018,2년이내,동종,지능범죄,0
통화,2018,3년이내,동종,지능범죄,1
통화,2018,3년초과,동종,지능범죄,2
통화,2018,1개월이내,이종,지능범죄,0
통화,2018,3개월이내,이종,지능범죄,4
통화,2018,6개월이내,이종,지능범죄,1
통화,2018,1년이내,이종,지능범죄,4
통화,2018,2년이내,이종,지능범죄,1
통화,2018,3년이내,이종,지능범죄,23
통화,2018,3년초과,이종,지능범죄,19
문서·인장,2018,1개월이내,동종,지능범죄,50
문서·인장,2018,3개월이내,동종,지능범죄,74
문서·인장,2018,6개월이내,동종,지능범죄,90
문서·인장,2018,1년이내,동종,지능범죄,333
문서·인장,2018,2년이내,동종,지능범죄,98
문서·인장,2018,3년이내,동종,지능범죄,108
문서·인장,2018,3년초과,동종,지능범죄,123
문서·인장,2018,1개월이내,이종,지능범죄,71
문서·인장,2018,3개월이내,이종,지능범죄,120
문서·인장,2018,6개월이내,이종,지능범죄,143
문서·인장,2018,1년이내,이종,지능범죄,678
문서·인장,2018,2년이내,이종,지능범죄,375
문서·인장,2018,3년이내,이종,지능범죄,444
문서·인장,2018,3년초과,이종,지능범죄,1799
유가증권인지,2018,1개월이내,동종,지능범죄,2
유가증권인지,2018,3개월이내,동종,지능범죄,2
유가증권인지,2018,6개월이내,동종,지능범죄,0
유가증권인지,2018,1년이내,동종,지능범죄,5
유가증권인지,2018,2년이내,동종,지능범죄,2
유가증권인지,2018,3년이내,동종,지능범죄,1
유가증권인지,2018,3년초과,동종,지능범죄,2
유가증권인지,2018,1개월이내,이종,지능범죄,7
유가증권인지,2018,3개월이내,이종,지능범죄,1
유가증권인지,2018,6개월이내,이종,지능범죄,3
유가증권인지,2018,1년이내,이종,지능범죄,11
유가증권인지,2018,2년이내,이종,지능범죄,8
유가증권인지,2018,3년이내,이종,지능범죄,9
유가증권인지,2018,3년초과,이종,지능범죄,28
사기,2018,1개월이내,동종,지능범죄,3178
사기,2018,3개월이내,동종,지능범죄,3698
사기,2018,6개월이내,동종,지능범죄,3403
사기,2018,1년이내,동종,지능범죄,11336
사기,2018,2년이내,동종,지능범죄,3619
사기,2018,3년이내,동종,지능범죄,4099
사기,2018,3년초과,동종,지능범죄,5667
사기,2018,1개월이내,이종,지능범죄,1197
사기,2018,3개월이내,이종,지능범죄,1947
사기,2018,6개월이내,이종,지능범죄,2439
사기,2018,1년이내,이종,지능범죄,10717
사기,2018,2년이내,이종,지능범죄,5933
사기,2018,3년이내,이종,지능범죄,6918
사기,2018,3년초과,이종,지능범죄,24408
횡령,2018,1개월이내,동종,지능범죄,94
횡령,2018,3개월이내,동종,지능범죄,131
횡령,2018,6개월이내,동종,지능범죄,161
횡령,2018,1년이내,동종,지능범죄,599
횡령,2018,2년이내,동종,지능범죄,257
횡령,2018,3년이내,동종,지능범죄,209
횡령,2018,3년초과,동종,지능범죄,379
횡령,2018,1개월이내,이종,지능범죄,154
횡령,2018,3개월이내,이종,지능범죄,283
횡령,2018,6개월이내,이종,지능범죄,373
횡령,2018,1년이내,이종,지능범죄,1712
횡령,2018,2년이내,이종,지능범죄,1031
횡령,2018,3년이내,이종,지능범죄,1184
횡령,2018,3년초과,이종,지능범죄,5862
배임,2018,1개월이내,동종,지능범죄,3
배임,2018,3개월이내,동종,지능범죄,3
배임,2018,6개월이내,동종,지능범죄,6
배임,2018,1년이내,동종,지능범죄,37
배임,2018,2년이내,동종,지능범죄,14
배임,2018,3년이내,동종,지능범죄,21
배임,2018,3년초과,동종,지능범죄,44
배임,2018,1개월이내,이종,지능범죄,10
배임,2018,3개월이내,이종,지능범죄,18
배임,2018,6개월이내,이종,지능범죄,37
배임,2018,1년이내,이종,지능범죄,223
배임,2018,2년이내,이종,지능범죄,107
배임,2018,3년이내,이종,지능범죄,186
배임,2018,3년초과,이종,지능범죄,1015
성풍속범죄,2018,1개월이내,동종,풍속범죄,77
성풍속범죄,2018,3개월이내,동종,풍속범죄,107
성풍속범죄,2018,6개월이내,동종,풍속범죄,84
성풍속범죄,2018,1년이내,동종,풍속범죄,404
성풍속범죄,2018,2년이내,동종,풍속범죄,231
성풍속범죄,2018,3년이내,동종,풍속범죄,199
성풍속범죄,2018,3년초과,동종,풍속범죄,286
성풍속범죄,2018,1개월이내,이종,풍속범죄,59
성풍속범죄,2018,3개월이내,이종,풍속범죄,118
성풍속범죄,2018,6개월이내,이종,풍속범죄,168
성풍속범죄,2018,1년이내,이종,풍속범죄,611
성풍속범죄,2018,2년이내,이종,풍속범죄,463
성풍속범죄,2018,3년이내,이종,풍속범죄,469
성풍속범죄,2018,3년초과,이종,풍속범죄,1989
도박범죄,2018,1개월이내,동종,풍속범죄,37
도박범죄,2018,3개월이내,동종,풍속범죄,75
도박범죄,2018,6개월이내,동종,풍속범죄,138
도박범죄,2018,1년이내,동종,풍속범죄,521
도박범죄,2018,2년이내,동종,풍속범죄,428
도박범죄,2018,3년이내,동종,풍속범죄,517
도박범죄,2018,3년초과,동종,풍속범죄,1934
도박범죄,2018,1개월이내,이종,풍속범죄,68
도박범죄,2018,3개월이내,이종,풍속범죄,143
도박범죄,2018,6개월이내,이종,풍속범죄,221
도박범죄,2018,1년이내,이종,풍속범죄,1140
도박범죄,2018,2년이내,이종,풍속범죄,981
도박범죄,2018,3년이내,이종,풍속범죄,1138
도박범죄,2018,3년초과,이종,풍속범죄,6612
살인기수,2019,1개월이내,동종,강력범죄,0
살인기수,2019,3개월이내,동종,강력범죄,1
살인기수,2019,6개월이내,동종,강력범죄,1
살인기수,2019,1년이내,동종,강력범죄,0
살인기수,2019,2년이내,동종,강력범죄,0
살인기수,2019,3년이내,동종,강력범죄,6
살인기수,2019,3년초과,동종,강력범죄,1
살인기수,2019,1개월이내,이종,강력범죄,3
살인기수,2019,3개월이내,이종,강력범죄,5
살인기수,2019,6개월이내,이종,강력범죄,6
살인기수,2019,1년이내,이종,강력범죄,24
살인기수,2019,2년이내,이종,강력범죄,16
살인기수,2019,3년이내,이종,강력범죄,18
살인기수,2019,3년초과,이종,강력범죄,75
살인미수등,2019,1개월이내,동종,강력범죄,1
살인미수등,2019,3개월이내,동종,강력범죄,3
살인미수등,2019,6개월이내,동종,강력범죄,1
살인미수등,2019,1년이내,동종,강력범죄,12
살인미수등,2019,2년이내,동종,강력범죄,6
살인미수등,2019,3년이내,동종,강력범죄,6
살인미수등,2019,3년초과,동종,강력범죄,22
살인미수등,2019,1개월이내,이종,강력범죄,7
살인미수등,2019,3개월이내,이종,강력범죄,10
살인미수등,2019,6개월이내,이종,강력범죄,13
살인미수등,2019,1년이내,이종,강력범죄,45
살인미수등,2019,2년이내,이종,강력범죄,24
살인미수등,2019,3년이내,이종,강력범죄,27
살인미수등,2019,3년초과,이종,강력범죄,142
강도,2019,1개월이내,동종,강력범죄,36
강도,2019,3개월이내,동종,강력범죄,42
강도,2019,6개월이내,동종,강력범죄,43
강도,2019,1년이내,동종,강력범죄,75
강도,2019,2년이내,동종,강력범죄,34
강도,2019,3년이내,동종,강력범죄,24
강도,2019,3년초과,동종,강력범죄,46
강도,2019,1개월이내,이종,강력범죄,27
강도,2019,3개월이내,이종,강력범죄,63
강도,2019,6개월이내,이종,강력범죄,55
강도,2019,1년이내,이종,강력범죄,164
강도,2019,2년이내,이종,강력범죄,83
강도,2019,3년이내,이종,강력범죄,71
강도,2019,3년초과,이종,강력범죄,160
강간·강제추행,2019,1개월이내,동종,강력범죄,0
강간·강제추행,2019,3개월이내,동종,강력범죄,0
강간·강제추행,2019,6개월이내,동종,강력범죄,0
강간·강제추행,2019,1년이내,동종,강력범죄,0
강간·강제추행,2019,2년이내,동종,강력범죄,0
강간·강제추행,2019,3년이내,동종,강력범죄,0
강간·강제추행,2019,3년초과,동종,강력범죄,0
강간·강제추행,2019,1개월이내,이종,강력범죄,0
강간·강제추행,2019,3개월이내,이종,강력범죄,0
강간·강제추행,2019,6개월이내,이종,강력범죄,0
강간·강제추행,2019,1년이내,이종,강력범죄,0
강간·강제추행,2019,2년이내,이종,강력범죄,0
강간·강제추행,2019,3년이내,이종,강력범죄,0
강간·강제추행,2019,3년초과,이종,강력범죄,0
강간,2019,1개월이내,동종,강력범죄,24
강간,2019,3개월이내,동종,강력범죄,19
강간,2019,6개월이내,동종,강력범죄,22
강간,2019,1년이내,동종,강력범죄,94
강간,2019,2년이내,동종,강력범죄,30
강간,2019,3년이내,동종,강력범죄,42
강간,2019,3년초과,동종,강력범죄,79
강간,2019,1개월이내,이종,강력범죄,49
강간,2019,3개월이내,이종,강력범죄,68
강간,2019,6개월이내,이종,강력범죄,95
강간,2019,1년이내,이종,강력범죄,391
강간,2019,2년이내,이종,강력범죄,263
강간,2019,3년이내,이종,강력범죄,305
강간,2019,3년초과,이종,강력범죄,911
유사강간,2019,1개월이내,동종,강력범죄,4
유사강간,2019,3개월이내,동종,강력범죄,4
유사강간,2019,6개월이내,동종,강력범죄,5
유사강간,2019,1년이내,동종,강력범죄,15
유사강간,2019,2년이내,동종,강력범죄,11
유사강간,2019,3년이내,동종,강력범죄,7
유사강간,2019,3년초과,동종,강력범죄,18
유사강간,2019,1개월이내,이종,강력범죄,7
유사강간,2019,3개월이내,이종,강력범죄,7
유사강간,2019,6개월이내,이종,강력범죄,13
유사강간,2019,1년이내,이종,강력범죄,57
유사강간,2019,2년이내,이종,강력범죄,33
유사강간,2019,3년이내,이종,강력범죄,41
유사강간,2019,3년초과,이종,강력범죄,163
강제추행,2019,1개월이내,동종,강력범죄,25
강제추행,2019,3개월이내,동종,강력범죄,58
강제추행,2019,6개월이내,동종,강력범죄,61
강제추행,2019,1년이내,동종,강력범죄,266
강제추행,2019,2년이내,동종,강력범죄,178
강제추행,2019,3년이내,동종,강력범죄,192
강제추행,2019,3년초과,동종,강력범죄,385
강제추행,2019,1개월이내,이종,강력범죄,80
강제추행,2019,3개월이내,이종,강력범죄,208
강제추행,2019,6개월이내,이종,강력범죄,226
강제추행,2019,1년이내,이종,강력범죄,965
강제추행,2019,2년이내,이종,강력범죄,801
강제추행,2019,3년이내,이종,강력범죄,847
강제추행,2019,3년초과,이종,강력범죄,4265
기타 강간·강제추행등,2019,1개월이내,동종,강력범죄,2
기타 강간·강제추행등,2019,3개월이내,동종,강력범죄,2
기타 강간·강제추행등,2019,6개월이내,동종,강력범죄,2
기타 강간·강제추행등,2019,1년이내,동종,강력범죄,19
기타 강간·강제추행등,2019,2년이내,동종,강력범죄,4
기타 강간·강제추행등,2019,3년이내,동종,강력범죄,11
기타 강간·강제추행등,2019,3년초과,동종,강력범죄,26
기타 강간·강제추행등,2019,1개월이내,이종,강력범죄,5
기타 강간·강제추행등,2019,3개월이내,이종,강력범죄,12
기타 강간·강제추행등,2019,6개월이내,이종,강력범죄,12
기타 강간·강제추행등,2019,1년이내,이종,강력범죄,39
기타 강간·강제추행등,2019,2년이내,이종,강력범죄,27
기타 강간·강제추행등,2019,3년이내,이종,강력범죄,20
기타 강간·강제추행등,2019,3년초과,이종,강력범죄,78
방화,2019,1개월이내,동종,강력범죄,7
방화,2019,3개월이내,동종,강력범죄,8
방화,2019,6개월이내,동종,강력범죄,3
방화,2019,1년이내,동종,강력범죄,14
방화,2019,2년이내,동종,강력범죄,15
방화,2019,3년이내,동종,강력범죄,8
방화,2019,3년초과,동종,강력범죄,17
방화,2019,1개월이내,이종,강력범죄,24
방화,2019,3개월이내,이종,강력범죄,24
방화,2019,6개월이내,이종,강력범죄,48
방화,2019,1년이내,이종,강력범죄,122
방화,2019,2년이내,이종,강력범죄,109
방화,2019,3년이내,이종,강력범죄,79
방화,2019,3년초과,이종,강력범죄,378
상해,2019,1개월이내,동종,폭력범죄,255
상해,2019,3개월이내,동종,폭력범죄,524
상해,2019,6개월이내,동종,폭력범죄,606
상해,2019,1년이내,동종,폭력범죄,1958
상해,2019,2년이내,동종,폭력범죄,1368
상해,2019,3년이내,동종,폭력범죄,1326
상해,2019,3년초과,동종,폭력범죄,3724
상해,2019,1개월이내,이종,폭력범죄,254
상해,2019,3개월이내,이종,폭력범죄,569
상해,2019,6개월이내,이종,폭력범죄,767
상해,2019,1년이내,이종,폭력범죄,3013
상해,2019,2년이내,이종,폭력범죄,2616
상해,2019,3년이내,이종,폭력범죄,2738
상해,2019,3년초과,이종,폭력범죄,12331
폭행,2019,1개월이내,동종,폭력범죄,746
폭행,2019,3개월이내,동종,폭력범죄,1532
폭행,2019,6개월이내,동종,폭력범죄,1672
폭행,2019,1년이내,동종,폭력범죄,5176
폭행,2019,2년이내,동종,폭력범죄,3328
폭행,2019,3년이내,동종,폭력범죄,3035
폭행,2019,3년초과,동종,폭력범죄,7594
폭행,2019,1개월이내,이종,폭력범죄,572
폭행,2019,3개월이내,이종,폭력범죄,1432
폭행,2019,6개월이내,이종,폭력범죄,1964
폭행,2019,1년이내,이종,폭력범죄,7099
폭행,2019,2년이내,이종,폭력범죄,6270
폭행,2019,3년이내,이종,폭력범죄,6744
폭행,2019,3년초과,이종,폭력범죄,30782
체포·감금,2019,1개월이내,동종,폭력범죄,6
체포·감금,2019,3개월이내,동종,폭력범죄,21
체포·감금,2019,6개월이내,동종,폭력범죄,11
체포·감금,2019,1년이내,동종,폭력범죄,30
체포·감금,2019,2년이내,동종,폭력범죄,13
체포·감금,2019,3년이내,동종,폭력범죄,22
체포·감금,2019,3년초과,동종,폭력범죄,16
체포·감금,2019,1개월이내,이종,폭력범죄,18
체포·감금,2019,3개월이내,이종,폭력범죄,27
체포·감금,2019,6개월이내,이종,폭력범죄,21
체포·감금,2019,1년이내,이종,폭력범죄,118
체포·감금,2019,2년이내,이종,폭력범죄,71
체포·감금,2019,3년이내,이종,폭력범죄,73
체포·감금,2019,3년초과,이종,폭력범죄,234
협박,2019,1개월이내,동종,폭력범죄,77
협박,2019,3개월이내,동종,폭력범죄,157
협박,2019,6개월이내,동종,폭력범죄,154
협박,2019,1년이내,동종,폭력범죄,447
협박,2019,2년이내,동종,폭력범죄,243
협박,2019,3년이내,동종,폭력범죄,250
협박,2019,3년초과,동종,폭력범죄,442
협박,2019,1개월이내,이종,폭력범죄,143
협박,2019,3개월이내,이종,폭력범죄,294
협박,2019,6개월이내,이종,폭력범죄,377
협박,2019,1년이내,이종,폭력범죄,1291
협박,2019,2년이내,이종,폭력범죄,1078
협박,2019,3년이내,이종,폭력범죄,1196
협박,2019,3년초과,이종,폭력범죄,5357
약취·유인,2019,1개월이내,동종,폭력범죄,2
약취·유인,2019,3개월이내,동종,폭력범죄,1
약취·유인,2019,6개월이내,동종,폭력범죄,5
약취·유인,2019,1년이내,동종,폭력범죄,6
약취·유인,2019,2년이내,동종,폭력범죄,2
약취·유인,2019,3년이내,동종,폭력범죄,3
약취·유인,2019,3년초과,동종,폭력범죄,4
약취·유인,2019,1개월이내,이종,폭력범죄,3
약취·유인,2019,3개월이내,이종,폭력범죄,8
약취·유인,2019,6개월이내,이종,폭력범죄,4
약취·유인,2019,1년이내,이종,폭력범죄,14
약취·유인,2019,2년이내,이종,폭력범죄,18
약취·유인,2019,3년이내,이종,폭력범죄,15
약취·유인,2019,3년초과,이종,폭력범죄,46
폭력행위등,2019,1개월이내,동종,폭력범죄,268
폭력행위등,2019,3개월이내,동종,폭력범죄,413
폭력행위등,2019,6개월이내,동종,폭력범죄,424
폭력행위등,2019,1년이내,동종,폭력범죄,1211
폭력행위등,2019,2년이내,동종,폭력범죄,666
폭력행위등,2019,3년이내,동종,폭력범죄,547
폭력행위등,2019,3년초과,동종,폭력범죄,1028
폭력행위등,2019,1개월이내,이종,폭력범죄,250
폭력행위등,2019,3개월이내,이종,폭력범죄,453
폭력행위등,2019,6개월이내,이종,폭력범죄,501
폭력행위등,2019,1년이내,이종,폭력범죄,1725
폭력행위등,2019,2년이내,이종,폭력범죄,1325
폭력행위등,2019,3년이내,이종,폭력범죄,1101
폭력행위등,2019,3년초과,이종,폭력범죄,3663
공갈,2019,1개월이내,동종,폭력범죄,66
공갈,2019,3개월이내,동종,폭력범죄,66
공갈,2019,6개월이내,동종,폭력범죄,67
공갈,2019,1년이내,동종,폭력범죄,142
공갈,2019,2년이내,동종,폭력범죄,40
공갈,2019,3년이내,동종,폭력범죄,48
공갈,2019,3년초과,동종,폭력범죄,36
공갈,2019,1개월이내,이종,폭력범죄,56
공갈,2019,3개월이내,이종,폭력범죄,102
공갈,2019,6개월이내,이종,폭력범죄,94
공갈,2019,1년이내,이종,폭력범죄,277
공갈,2019,2년이내,이종,폭력범죄,135
공갈,2019,3년이내,이종,폭력범죄,144
공갈,2019,3년초과,이종,폭력범죄,346
손괴,2019,1개월이내,동종,폭력범죄,184
손괴,2019,3개월이내,동종,폭력범죄,271
손괴,2019,6개월이내,동종,폭력범죄,258
손괴,2019,1년이내,동종,폭력범죄,873
손괴,2019,2년이내,동종,폭력범죄,562
손괴,2019,3년이내,동종,폭력범죄,472
손괴,2019,3년초과,동종,폭력범죄,826
손괴,2019,1개월이내,이종,폭력범죄,311
손괴,2019,3개월이내,이종,폭력범죄,602
손괴,2019,6개월이내,이종,폭력범죄,779
손괴,2019,1년이내,이종,폭력범죄,2751
손괴,2019,2년이내,이종,폭력범죄,2296
손괴,2019,3년이내,이종,폭력범죄,2356
손괴,2019,3년초과,이종,폭력범죄,10420
직무유기,2019,1개월이내,동종,지능범죄,0
직무유기,2019,3개월이내,동종,지능범죄,0
직무유기,2019,6개월이내,동종,지능범죄,0
직무유기,2019,1년이내,동종,지능범죄,0
직무유기,2019,2년이내,동종,지능범죄,0
직무유기,2019,3년이내,동종,지능범죄,0
직무유기,2019,3년초과,동종,지능범죄,0
직무유기,2019,1개월이내,이종,지능범죄,0
직무유기,2019,3개월이내,이종,지능범죄,0
직무유기,2019,6개월이내,이종,지능범죄,0
직무유기,2019,1년이내,이종,지능범죄,1
직무유기,2019,2년이내,이종,지능범죄,1
직무유기,2019,3년이내,이종,지능범죄,3
직무유기,2019,3년초과,이종,지능범죄,21
직권남용,2019,1개월이내,동종,지능범죄,0
직권남용,2019,3개월이내,동종,지능범죄,0
직권남용,2019,6개월이내,동종,지능범죄,0
직권남용,2019,1년이내,동종,지능범죄,1
직권남용,2019,2년이내,동종,지능범죄,0
직권남용,2019,3년이내,동종,지능범죄,0
직권남용,2019,3년초과,동종,지능범죄,2
직권남용,2019,1개월이내,이종,지능범죄,0
직권남용,2019,3개월이내,이종,지능범죄,0
직권남용,2019,6개월이내,이종,지능범죄,2
직권남용,2019,1년이내,이종,지능범죄,6
직권남용,2019,2년이내,이종,지능범죄,2
직권남용,2019,3년이내,이종,지능범죄,2
직권남용,2019,3년초과,이종,지능범죄,34
증수뢰,2019,1개월이내,동종,지능범죄,0
증수뢰,2019,3개월이내,동종,지능범죄,0
증수뢰,2019,6개월이내,동종,지능범죄,1
증수뢰,2019,1년이내,동종,지능범죄,3
증수뢰,2019,2년이내,동종,지능범죄,6
증수뢰,2019,3년이내,동종,지능범죄,2
증수뢰,2019,3년초과,동종,지능범죄,11
증수뢰,2019,1개월이내,이종,지능범죄,1
증수뢰,2019,3개월이내,이종,지능범죄,4
증수뢰,2019,6개월이내,이종,지능범죄,4
증수뢰,2019,1년이내,이종,지능범죄,31
증수뢰,2019,2년이내,이종,지능범죄,21
증수뢰,2019,3년이내,이종,지능범죄,37
증수뢰,2019,3년초과,이종,지능범죄,267
통화,2019,1개월이내,동종,지능범죄,1
통화,2019,3개월이내,동종,지능범죄,1
통화,2019,6개월이내,동종,지능범죄,1
통화,2019,1년이내,동종,지능범죄,3
통화,2019,2년이내,동종,지능범죄,1
통화,2019,3년이내,동종,지능범죄,3
통화,2019,3년초과,동종,지능범죄,6
통화,2019,1개월이내,이종,지능범죄,0
통화,2019,3개월이내,이종,지능범죄,1
통화,2019,6개월이내,이종,지능범죄,0
통화,2019,1년이내,이종,지능범죄,10
통화,2019,2년이내,이종,지능범죄,7
통화,2019,3년이내,이종,지능범죄,4
통화,2019,3년초과,이종,지능범죄,9
문서·인장,2019,1개월이내,동종,지능범죄,56
문서·인장,2019,3개월이내,동종,지능범죄,79
문서·인장,2019,6개월이내,동종,지능범죄,74
문서·인장,2019,1년이내,동종,지능범죄,323
문서·인장,2019,2년이내,동종,지능범죄,109
문서·인장,2019,3년이내,동종,지능범죄,110
문서·인장,2019,3년초과,동종,지능범죄,126
문서·인장,2019,1개월이내,이종,지능범죄,63
문서·인장,2019,3개월이내,이종,지능범죄,114
문서·인장,2019,6개월이내,이종,지능범죄,158
문서·인장,2019,1년이내,이종,지능범죄,680
문서·인장,2019,2년이내,이종,지능범죄,360
문서·인장,2019,3년이내,이종,지능범죄,426
문서·인장,2019,3년초과,이종,지능범죄,1811
유가증권인지,2019,1개월이내,동종,지능범죄,2
유가증권인지,2019,3개월이내,동종,지능범죄,0
유가증권인지,2019,6개월이내,동종,지능범죄,0
유가증권인지,2019,1년이내,동종,지능범죄,3
유가증권인지,2019,2년이내,동종,지능범죄,1
유가증권인지,2019,3년이내,동종,지능범죄,1
유가증권인지,2019,3년초과,동종,지능범죄,3
유가증권인지,2019,1개월이내,이종,지능범죄,0
유가증권인지,2019,3개월이내,이종,지능범죄,0
유가증권인지,2019,6개월이내,이종,지능범죄,3
유가증권인지,2019,1년이내,이종,지능범죄,7
유가증권인지,2019,2년이내,이종,지능범죄,4
유가증권인지,2019,3년이내,이종,지능범죄,7
유가증권인지,2019,3년초과,이종,지능범죄,26
사기,2019,1개월이내,동종,지능범죄,3388
사기,2019,3개월이내,동종,지능범죄,3852
사기,2019,6개월이내,동종,지능범죄,3767
사기,2019,1년이내,동종,지능범죄,12630
사기,2019,2년이내,동종,지능범죄,3925
사기,2019,3년이내,동종,지능범죄,4437
사기,2019,3년초과,동종,지능범죄,5923
사기,2019,1개월이내,이종,지능범죄,1258
사기,2019,3개월이내,이종,지능범죄,1947
사기,2019,6개월이내,이종,지능범죄,2550
사기,2019,1년이내,이종,지능범죄,11572
사기,2019,2년이내,이종,지능범죄,6265
사기,2019,3년이내,이종,지능범죄,7596
사기,2019,3년초과,이종,지능범죄,28061
횡령,2019,1개월이내,동종,지능범죄,114
횡령,2019,3개월이내,동종,지능범죄,167
횡령,2019,6개월이내,동종,지능범죄,190
횡령,2019,1년이내,동종,지능범죄,604
횡령,2019,2년이내,동종,지능범죄,268
횡령,2019,3년이내,동종,지능범죄,263
횡령,2019,3년초과,동종,지능범죄,466
횡령,2019,1개월이내,이종,지능범죄,174
횡령,2019,3개월이내,이종,지능범죄,231
횡령,2019,6개월이내,이종,지능범죄,342
횡령,2019,1년이내,이종,지능범죄,1678
횡령,2019,2년이내,이종,지능범죄,978
횡령,2019,3년이내,이종,지능범죄,1304
횡령,2019,3년초과,이종,지능범죄,6153
배임,2019,1개월이내,동종,지능범죄,4
배임,2019,3개월이내,동종,지능범죄,8
배임,2019,6개월이내,동종,지능범죄,10
배임,2019,1년이내,동종,지능범죄,64
배임,2019,2년이내,동종,지능범죄,12
배임,2019,3년이내,동종,지능범죄,23
배임,2019,3년초과,동종,지능범죄,49
배임,2019,1개월이내,이종,지능범죄,7
배임,2019,3개월이내,이종,지능범죄,11
배임,2019,6개월이내,이종,지능범죄,29
배임,2019,1년이내,이종,지능범죄,222
배임,2019,2년이내,이종,지능범죄,116
배임,2019,3년이내,이종,지능범죄,151
배임,2019,3년초과,이종,지능범죄,956
성풍속범죄,2019,1개월이내,동종,풍속범죄,73
성풍속범죄,2019,3개월이내,동종,풍속범죄,98
성풍속범죄,2019,6개월이내,동종,풍속범죄,113
성풍속범죄,2019,1년이내,동종,풍속범죄,390
성풍속범죄,2019,2년이내,동종,풍속범죄,225
성풍속범죄,2019,3년이내,동종,풍속범죄,193
성풍속범죄,2019,3년초과,동종,풍속범죄,308
성풍속범죄,2019,1개월이내,이종,풍속범죄,76
성풍속범죄,2019,3개월이내,이종,풍속범죄,110
성풍속범죄,2019,6개월이내,이종,풍속범죄,159
성풍속범죄,2019,1년이내,이종,풍속범죄,624
성풍속범죄,2019,2년이내,이종,풍속범죄,431
성풍속범죄,2019,3년이내,이종,풍속범죄,460
성풍속범죄,2019,3년초과,이종,풍속범죄,1839
도박범죄,2019,1개월이내,동종,풍속범죄,38
도박범죄,2019,3개월이내,동종,풍속범죄,81
도박범죄,2019,6개월이내,동종,풍속범죄,126
도박범죄,2019,1년이내,동종,풍속범죄,437
도박범죄,2019,2년이내,동종,풍속범죄,384
도박범죄,2019,3년이내,동종,풍속범죄,522
도박범죄,2019,3년초과,동종,풍속범죄,2082
도박범죄,2019,1개월이내,이종,풍속범죄,66
도박범죄,2019,3개월이내,이종,풍속범죄,139
도박범죄,2019,6개월이내,이종,풍속범죄,220
도박범죄,2019,1년이내,이종,풍속범죄,1038
도박범죄,2019,2년이내,이종,풍속범죄,935
도박범죄,2019,3년이내,이종,풍속범죄,1318
